MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,2.0600000
MsgID.LOCAL_POSITION,1099.6340000,-0.0644362,0.2855268,-1.2183069
MsgID.LOCAL_VELOCITY,1099.6340000,0.0171441,0.0095281,2.0634127
MsgID.LOCAL_POSITION,1099.8840000,-0.0299773,0.3276949,-0.7227852
MsgID.LOCAL_VELOCITY,1099.8840000,0.0183894,-0.0015465,2.1215601
MsgID.GLOBAL_POSITION,0.0000000,-122.3957177,37.7932812,0.7220000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,2.1200000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957196,37.7932800,0.1400000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,2.1100000
MsgID.LOCAL_POSITION,1100.1350000,-0.1704711,0.1626440,-0.1408360
MsgID.LOCAL_VELOCITY,1100.1350000,0.0148655,-0.0156093,2.1145096
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3957214,37.7932815,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3957205,37.7932796,0.0370000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1100.3850000,-0.2126910,0.0817329,-0.0374365
MsgID.LOCAL_VELOCITY,1100.3850000,-0.0000164,-0.0000133,0.0000514
MsgID.GLOBAL_POSITION,0.0000000,-122.3957188,37.7932803,0.0010000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1100.6360000,-0.1293118,0.2257980,-0.0011493
MsgID.LOCAL_VELOCITY,1100.6360000,0.0000325,-0.0000050,-0.0000230
MsgID.GLOBAL_POSITION,0.0000000,-122.3957186,37.7932801,-0.0260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1100.8850000,-0.1598708,0.2475288,0.0263324
MsgID.LOCAL_VELOCITY,1100.8850000,-0.0000177,-0.0000157,0.0000449
MsgID.GLOBAL_POSITION,0.0000000,-122.3957189,37.7932796,-0.0460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1101.1360000,-0.2118825,0.2200548,0.0462555
MsgID.LOCAL_VELOCITY,1101.1360000,0.0000000,0.0000000,-0.0000000
